"value","European Union & Foreign Affairs","Parliamentary Procedures","Environment & Energy","Health & Healthcare","Welfare & Social Housing","Education & Learning","Economy & Financial Services","Standards & Technology","Crime & Justice","Defence & Armed Forces","Immigration & Borders"
"Oliver Letwin",0.338403041825095,0.122699386503067,0.515463917525773,0.47887323943662,0.272189349112426,0.564102564102564,0.422018348623853,0.694915254237288,0.801587301587302,0.576923076923077,0.538812785388128
"Keith Simpson",0.273764258555133,0.098159509202454,0.422680412371134,0.380281690140845,0.218934911242604,0.512820512820513,0.513761467889908,0.627118644067797,0.80952380952381,0.596153846153846,0.547945205479452
"John Mann",0.749049429657795,0.907975460122699,0.515463917525773,0.464788732394366,0.70414201183432,0.58974358974359,0.504587155963303,0.355932203389831,0.293650793650794,0.480769230769231,0.452054794520548
"Keith Vaz",0.684410646387833,0.533742331288344,0.515463917525773,0.47887323943662,0.591715976331361,0.487179487179487,0.458715596330275,0.372881355932203,0.492063492063492,0.480769230769231,0.506849315068493
"Nick Boles",0.406844106463878,0.110429447852761,0.402061855670103,0.225352112676056,0.201183431952663,0.435897435897436,0.651376146788991,0.728813559322034,0.857142857142857,0.596153846153846,0.520547945205479
"Joseph Johnson",0.349809885931559,0.110429447852761,0.381443298969072,0.253521126760563,0.230769230769231,0.41025641025641,0.55045871559633,0.728813559322034,0.880952380952381,0.605769230769231,0.54337899543379
"Chris Davies",0.26615969581749,0.49079754601227,0.515463917525773,0.450704225352113,0.390532544378698,0.384615384615385,0.73394495412844,0.644067796610169,0.523809523809524,0.567307692307692,0.506849315068493
"Jared O'Mara",0.638783269961977,0.533742331288344,0.525773195876289,0.47887323943662,0.514792899408284,0.512820512820513,0.394495412844037,0.338983050847458,0.428571428571429,0.471153846153846,0.502283105022831
"Fiona Onasanya",0.745247148288973,0.533742331288344,0.536082474226804,0.492957746478873,0.526627218934911,0.538461538461538,0.403669724770642,0.338983050847458,0.444444444444444,0.461538461538462,0.497716894977169
"Paul Flynn",0.775665399239544,0.828220858895706,0.628865979381443,0.450704225352113,0.763313609467456,0.564102564102564,0.623853211009174,0.338983050847458,0.325396825396825,0.538461538461538,0.461187214611872
"Heidi Alexander",0.741444866920152,0.865030674846626,0.65979381443299,0.71830985915493,0.769230769230769,0.717948717948718,0.55045871559633,0.372881355932203,0.134920634920635,0.403846153846154,0.474885844748858
"Suella Fernandes",0.32319391634981,0.50920245398773,0.484536082474227,0.492957746478873,0.414201183431953,0.333333333333333,0.559633027522936,0.542372881355932,0.547619047619048,0.519230769230769,0.520547945205479
"Caroline  Nokes",0.501901140684411,0.515337423312883,0.515463917525773,0.492957746478873,0.502958579881657,0.512820512820513,0.513761467889908,0.423728813559322,0.46031746031746,0.509615384615385,0.502283105022831
"Ben  Wallace",0.391634980988593,0.515337423312883,0.525773195876289,0.492957746478873,0.497041420118343,0.512820512820513,0.504587155963303,0.440677966101695,0.468253968253968,0.509615384615385,0.502283105022831
"Sammy  Wilson",0.498098859315589,0.50920245398773,0.515463917525773,0.492957746478873,0.497041420118343,0.512820512820513,0.495412844036697,0.423728813559322,0.46031746031746,0.509615384615385,0.502283105022831
"Nick  Hurd",0.498098859315589,0.521472392638037,0.515463917525773,0.492957746478873,0.497041420118343,0.512820512820513,0.504587155963303,0.423728813559322,0.46031746031746,0.509615384615385,0.502283105022831
"Mike  Penning",0.429657794676806,0.515337423312883,0.525773195876289,0.492957746478873,0.502958579881657,0.512820512820513,0.486238532110092,0.440677966101695,0.46031746031746,0.490384615384615,0.502283105022831
"Gerard Killen",0.566539923954373,0.515337423312883,0.505154639175258,0.492957746478873,0.502958579881657,0.512820512820513,0.477064220183486,0.406779661016949,0.46031746031746,0.490384615384615,0.502283105022831
"Paul J Sweeney",0.539923954372624,0.515337423312883,0.505154639175258,0.492957746478873,0.502958579881657,0.512820512820513,0.477064220183486,0.406779661016949,0.46031746031746,0.490384615384615,0.502283105022831
"Simon Danczuk",0.555133079847909,0.515337423312883,0.587628865979381,0.492957746478873,0.550295857988166,0.564102564102564,0.44954128440367,0.423728813559322,0.436507936507937,0.490384615384615,0.488584474885845
"Byron Davies",0.479087452471483,0.50920245398773,0.474226804123711,0.492957746478873,0.402366863905325,0.435897435897436,0.532110091743119,0.474576271186441,0.5,0.490384615384615,0.520547945205479
"David Anderson",0.623574144486692,0.785276073619632,0.484536082474227,0.394366197183099,0.644970414201183,0.538461538461538,0.642201834862385,0.389830508474576,0.484126984126984,0.548076923076923,0.461187214611872
"Jim Dowd",0.596958174904943,0.50920245398773,0.525773195876289,0.492957746478873,0.579881656804734,0.58974358974359,0.495412844036697,0.389830508474576,0.428571428571429,0.490384615384615,0.488584474885845
"Michael Dugher",0.562737642585551,0.50920245398773,0.56701030927835,0.47887323943662,0.538461538461538,0.641025641025641,0.504587155963303,0.423728813559322,0.444444444444444,0.5,0.488584474885845
"Tom Elliott",0.509505703422053,0.50920245398773,0.54639175257732,0.492957746478873,0.514792899408284,0.512820512820513,0.458715596330275,0.406779661016949,0.5,0.5,0.525114155251142
"Jane Ellison",0.475285171102662,0.503067484662577,0.474226804123711,0.507042253521127,0.402366863905325,0.384615384615385,0.532110091743119,0.474576271186441,0.547619047619048,0.480769230769231,0.520547945205479
"Graham Evans",0.520912547528517,0.153374233128834,0.371134020618557,0.267605633802817,0.177514792899408,0.333333333333333,0.394495412844037,0.559322033898305,0.936507936507937,0.538461538461538,0.525114155251142
"Robert Flello",0.612167300380228,0.822085889570552,0.536082474226804,0.47887323943662,0.698224852071006,0.794871794871795,0.587155963302752,0.372881355932203,0.261904761904762,0.538461538461538,0.461187214611872
"Edward Garnier",0.452471482889734,0.116564417177914,0.45360824742268,0.535211267605634,0.260355029585799,0.692307692307692,0.357798165137615,0.508474576271186,0.761904761904762,0.509615384615385,0.520547945205479
"Ben Gummer",0.475285171102662,0.50920245398773,0.474226804123711,0.507042253521127,0.402366863905325,0.41025641025641,0.513761467889908,0.474576271186441,0.5,0.490384615384615,0.520547945205479
"Alan Haselhurst",0.543726235741445,0.159509202453988,0.402061855670103,0.23943661971831,0.236686390532544,0.333333333333333,0.587155963302752,0.559322033898305,0.801587301587302,0.5,0.525114155251142
"Kris Hopkins",0.539923954372624,0.141104294478528,0.371134020618557,0.338028169014085,0.236686390532544,0.384615384615385,0.36697247706422,0.559322033898305,0.904761904761905,0.538461538461538,0.538812785388128
"Gerald Howarth",0.475285171102662,0.50920245398773,0.536082474226804,0.492957746478873,0.420118343195266,0.461538461538462,0.532110091743119,0.474576271186441,0.468253968253968,0.490384615384615,0.520547945205479
"Ben Howlett",0.479087452471483,0.50920245398773,0.525773195876289,0.507042253521127,0.402366863905325,0.461538461538462,0.532110091743119,0.474576271186441,0.531746031746032,0.5,0.520547945205479
"Stewart Jackson",0.395437262357414,0.190184049079755,0.43298969072165,0.563380281690141,0.254437869822485,0.384615384615385,0.26605504587156,0.423728813559322,0.833333333333333,0.538461538461538,0.561643835616438
"Gavin Barwell",0.543726235741445,0.141104294478528,0.360824742268041,0.380281690140845,0.224852071005917,0.358974358974359,0.339449541284404,0.542372881355932,0.785714285714286,0.548076923076923,0.534246575342466
"Danny Kinahan",0.505703422053232,0.50920245398773,0.556701030927835,0.47887323943662,0.50887573964497,0.538461538461538,0.440366972477064,0.423728813559322,0.5,0.5,0.525114155251142
"Simon Kirby",0.524714828897338,0.104294478527607,0.371134020618557,0.28169014084507,0.189349112426035,0.307692307692308,0.376146788990826,0.542372881355932,0.849206349206349,0.538461538461538,0.54337899543379
"Charlotte Leslie",0.517110266159696,0.202453987730061,0.350515463917526,0.267605633802817,0.224852071005917,0.358974358974359,0.284403669724771,0.525423728813559,0.920634920634921,0.538461538461538,0.538812785388128
"Peter Lilley",0.460076045627376,0.190184049079755,0.381443298969072,0.464788732394366,0.254437869822485,0.487179487179487,0.348623853211009,0.423728813559322,0.595238095238095,0.5,0.570776255707763
"David Mackintosh",0.475285171102662,0.50920245398773,0.525773195876289,0.492957746478873,0.414201183431953,0.41025641025641,0.532110091743119,0.474576271186441,0.53968253968254,0.490384615384615,0.520547945205479
"Tania Mathias",0.490494296577947,0.50920245398773,0.474226804123711,0.507042253521127,0.414201183431953,0.384615384615385,0.532110091743119,0.474576271186441,0.547619047619048,0.480769230769231,0.506849315068493
"Alan Meale",0.570342205323194,0.515337423312883,0.525773195876289,0.47887323943662,0.550295857988166,0.564102564102564,0.467889908256881,0.423728813559322,0.436507936507937,0.480769230769231,0.484018264840183
"James Berry",0.475285171102662,0.50920245398773,0.484536082474227,0.507042253521127,0.408284023668639,0.384615384615385,0.532110091743119,0.423728813559322,0.531746031746032,0.490384615384615,0.520547945205479
"David Mowat",0.524714828897338,0.159509202453988,0.350515463917526,0.253521126760563,0.177514792899408,0.307692307692308,0.412844036697248,0.559322033898305,0.896825396825397,0.548076923076923,0.538812785388128
"Greg Mulholland",0.585551330798479,0.50920245398773,0.515463917525773,0.47887323943662,0.585798816568047,0.666666666666667,0.440366972477064,0.406779661016949,0.388888888888889,0.480769230769231,0.479452054794521
"Andrew Bingham",0.536121673003802,0.134969325153374,0.360824742268041,0.352112676056338,0.224852071005917,0.230769230769231,0.357798165137615,0.576271186440678,0.912698412698413,0.538461538461538,0.54337899543379
"David Nuttall",0.391634980988593,0.319018404907975,0.309278350515464,0.394366197183099,0.183431952662722,0.307692307692308,0.394495412844037,0.423728813559322,0.865079365079365,0.5,0.54337899543379
"George Osborne",0.452471482889734,0.392638036809816,0.587628865979381,0.52112676056338,0.414201183431953,0.58974358974359,0.311926605504587,0.406779661016949,0.46031746031746,0.509615384615385,0.525114155251142
"Nicola Blackwood",0.543726235741445,0.134969325153374,0.45360824742268,0.323943661971831,0.224852071005917,0.282051282051282,0.403669724770642,0.491525423728814,0.76984126984127,0.5,0.511415525114155
"Eric Pickles",0.475285171102662,0.122699386503067,0.587628865979381,0.436619718309859,0.254437869822485,0.41025641025641,0.229357798165138,0.423728813559322,0.674603174603175,0.528846153846154,0.538812785388128
"Tom Blenkinsop",0.55893536121673,0.828220858895706,0.618556701030928,0.591549295774648,0.733727810650888,0.717948717948718,0.568807339449541,0.474576271186441,0.19047619047619,0.423076923076923,0.493150684931507
"John Pugh",0.653992395437262,0.282208588957055,0.618556701030928,0.647887323943662,0.414201183431953,0.794871794871795,0.302752293577982,0.288135593220339,0.69047619047619,0.451923076923077,0.438356164383562
"Steve Rotheram",0.566539923954373,0.889570552147239,0.680412371134021,0.591549295774648,0.775147928994083,0.717948717948718,0.587155963302752,0.389830508474576,0.174603174603175,0.461538461538462,0.488584474885845
"Andrew Smith",0.627376425855513,0.754601226993865,0.65979381443299,0.408450704225352,0.727810650887574,0.538461538461538,0.596330275229358,0.389830508474576,0.341269841269841,0.528846153846154,0.452054794520548
"Victoria Borwick",0.475285171102662,0.50920245398773,0.474226804123711,0.492957746478873,0.402366863905325,0.384615384615385,0.522935779816514,0.457627118644068,0.484126984126984,0.490384615384615,0.520547945205479
"Gisela Stuart",0.52851711026616,0.815950920245399,0.628865979381443,0.507042253521127,0.686390532544379,0.564102564102564,0.541284403669725,0.355932203389831,0.293650793650794,0.519230769230769,0.470319634703196
"Andrew Turner",0.395437262357414,0.233128834355828,0.484536082474227,0.408450704225352,0.266272189349112,0.538461538461538,0.238532110091743,0.305084745762712,0.753968253968254,0.509615384615385,0.557077625570776
"Andrew Tyrie",0.490494296577947,0.294478527607362,0.391752577319588,0.436619718309859,0.272189349112426,0.512820512820513,0.293577981651376,0.271186440677966,0.642857142857143,0.509615384615385,0.529680365296804
"Angela Watkinson",0.44106463878327,0.153374233128834,0.494845360824742,0.47887323943662,0.29585798816568,0.615384615384615,0.293577981651376,0.457627118644068,0.674603174603175,0.480769230769231,0.552511415525114
"Julian Brazier",0.482889733840304,0.134969325153374,0.515463917525773,0.492957746478873,0.254437869822485,0.358974358974359,0.321100917431193,0.525423728813559,0.777777777777778,0.519230769230769,0.561643835616438
"James Wharton",0.524714828897338,0.122699386503067,0.350515463917526,0.267605633802817,0.207100591715976,0.384615384615385,0.440366972477064,0.559322033898305,0.833333333333333,0.519230769230769,0.515981735159817
"Chris White",0.536121673003802,0.276073619631902,0.391752577319588,0.253521126760563,0.242603550295858,0.282051282051282,0.44954128440367,0.389830508474576,0.865079365079365,0.538461538461538,0.538812785388128
"Mark Williams",0.627376425855513,0.392638036809816,0.628865979381443,0.492957746478873,0.437869822485207,0.58974358974359,0.55045871559633,0.389830508474576,0.626984126984127,0.451923076923077,0.470319634703196
"Rob Wilson",0.482889733840304,0.503067484662577,0.474226804123711,0.492957746478873,0.414201183431953,0.384615384615385,0.532110091743119,0.474576271186441,0.53968253968254,0.480769230769231,0.520547945205479
"Iain Wright",0.612167300380228,0.742331288343558,0.597938144329897,0.436619718309859,0.710059171597633,0.435897435897436,0.55045871559633,0.474576271186441,0.333333333333333,0.538461538461538,0.447488584474886
"Fiona Mactaggart",0.634980988593156,0.871165644171779,0.618556701030928,0.52112676056338,0.715976331360947,0.564102564102564,0.642201834862385,0.457627118644068,0.206349206349206,0.519230769230769,0.438356164383562
"Alasdair McDonnell",0.612167300380228,0.699386503067485,0.56701030927835,0.619718309859155,0.615384615384615,0.538461538461538,0.394495412844037,0.305084745762712,0.476190476190476,0.442307692307692,0.461187214611872
"Natalie McGarry",0.600760456273764,0.52760736196319,0.505154639175258,0.47887323943662,0.50887573964497,0.512820512820513,0.486238532110092,0.423728813559322,0.46031746031746,0.451923076923077,0.484018264840183
"Michelle Thomson",0.600760456273764,0.521472392638037,0.505154639175258,0.47887323943662,0.532544378698225,0.512820512820513,0.467889908256881,0.423728813559322,0.396825396825397,0.461538461538462,0.479452054794521
"Andy Burnham",0.562737642585551,0.515337423312883,0.556701030927835,0.492957746478873,0.57396449704142,0.512820512820513,0.431192660550459,0.423728813559322,0.444444444444444,0.490384615384615,0.502283105022831
"Simon Burns",0.444866920152091,0.159509202453988,0.484536082474227,0.577464788732394,0.284023668639053,0.41025641025641,0.18348623853211,0.542372881355932,0.753968253968254,0.519230769230769,0.534246575342466
"David Burrowes",0.456273764258555,0.190184049079755,0.515463917525773,0.507042253521127,0.248520710059172,0.384615384615385,0.293577981651376,0.525423728813559,0.801587301587302,0.509615384615385,0.547945205479452
"Neil Carmichael",0.532319391634981,0.202453987730061,0.360824742268041,0.253521126760563,0.236686390532544,0.384615384615385,0.422018348623853,0.508474576271186,0.880952380952381,0.548076923076923,0.538812785388128
"Oliver Colvile",0.52851711026616,0.165644171779141,0.402061855670103,0.267605633802817,0.289940828402367,0.333333333333333,0.403669724770642,0.542372881355932,0.841269841269841,0.548076923076923,0.538812785388128
"Graham Allen",0.653992395437262,0.644171779141104,0.587628865979381,0.52112676056338,0.662721893491124,0.384615384615385,0.642201834862385,0.474576271186441,0.341269841269841,0.528846153846154,0.461187214611872
"Hugo  Swire",0.47148288973384,0.50920245398773,0.515463917525773,0.507042253521127,0.485207100591716,0.384615384615385,0.486238532110092,0.423728813559322,0.436507936507937,0.5,0.502283105022831
"Graham Jones",0.562737642585551,0.521472392638037,0.556701030927835,0.492957746478873,0.562130177514793,0.538461538461538,0.44954128440367,0.423728813559322,0.436507936507937,0.490384615384615,0.479452054794521
"Mark Durkan",0.604562737642586,0.515337423312883,0.577319587628866,0.464788732394366,0.57396449704142,0.58974358974359,0.458715596330275,0.423728813559322,0.388888888888889,0.451923076923077,0.479452054794521
"Margaret Ritchie",0.612167300380228,0.644171779141104,0.587628865979381,0.507042253521127,0.70414201183432,0.743589743589744,0.458715596330275,0.355932203389831,0.261904761904762,0.461538461538462,0.506849315068493
"David Winnick",0.623574144486692,0.828220858895706,0.54639175257732,0.436619718309859,0.757396449704142,0.564102564102564,0.623853211009174,0.423728813559322,0.150793650793651,0.538461538461538,0.442922374429224
"Steven Paterson",0.600760456273764,0.521472392638037,0.54639175257732,0.47887323943662,0.538461538461538,0.512820512820513,0.477064220183486,0.423728813559322,0.412698412698413,0.451923076923077,0.479452054794521
"Mike Weir",0.596958174904943,0.521472392638037,0.505154639175258,0.47887323943662,0.532544378698225,0.461538461538462,0.486238532110092,0.423728813559322,0.428571428571429,0.451923076923077,0.484018264840183
"George Kerevan",0.600760456273764,0.521472392638037,0.54639175257732,0.47887323943662,0.538461538461538,0.512820512820513,0.458715596330275,0.423728813559322,0.412698412698413,0.480769230769231,0.479452054794521
"Rob Marris",0.551330798479088,0.521472392638037,0.56701030927835,0.47887323943662,0.597633136094675,0.58974358974359,0.458715596330275,0.406779661016949,0.436507936507937,0.490384615384615,0.484018264840183
"Roger Mullin",0.600760456273764,0.521472392638037,0.54639175257732,0.47887323943662,0.538461538461538,0.512820512820513,0.477064220183486,0.423728813559322,0.412698412698413,0.451923076923077,0.479452054794521
"Philip Boswell",0.600760456273764,0.515337423312883,0.536082474226804,0.47887323943662,0.544378698224852,0.512820512820513,0.477064220183486,0.423728813559322,0.420634920634921,0.480769230769231,0.479452054794521
"Tasmina Ahmed-Sheikh",0.604562737642586,0.521472392638037,0.556701030927835,0.47887323943662,0.526627218934911,0.512820512820513,0.458715596330275,0.440677966101695,0.412698412698413,0.461538461538462,0.479452054794521
"Stuart Blair Donaldson",0.604562737642586,0.521472392638037,0.54639175257732,0.47887323943662,0.538461538461538,0.512820512820513,0.467889908256881,0.423728813559322,0.412698412698413,0.451923076923077,0.479452054794521
"Calum Kerr",0.604562737642586,0.515337423312883,0.494845360824742,0.47887323943662,0.538461538461538,0.512820512820513,0.513761467889908,0.423728813559322,0.412698412698413,0.451923076923077,0.474885844748858
"Callum McCaig",0.593155893536122,0.515337423312883,0.54639175257732,0.47887323943662,0.544378698224852,0.512820512820513,0.477064220183486,0.423728813559322,0.412698412698413,0.451923076923077,0.479452054794521
"Paul Monaghan",0.604562737642586,0.521472392638037,0.556701030927835,0.47887323943662,0.532544378698225,0.487179487179487,0.513761467889908,0.423728813559322,0.428571428571429,0.480769230769231,0.479452054794521
"Angus Robertson",0.562737642585551,0.693251533742331,0.77319587628866,0.535211267605634,0.715976331360947,0.538461538461538,0.688073394495413,0.406779661016949,0.341269841269841,0.384615384615385,0.438356164383562
"Eilidh Whiteford",0.604562737642586,0.730061349693252,0.65979381443299,0.535211267605634,0.727810650887574,0.58974358974359,0.660550458715596,0.457627118644068,0.301587301587302,0.394230769230769,0.45662100456621
"Alan Johnson",0.631178707224335,0.705521472392638,0.639175257731959,0.450704225352113,0.674556213017751,0.58974358974359,0.605504587155963,0.474576271186441,0.468253968253968,0.538461538461538,0.470319634703196
"Alex Salmond",0.604562737642586,0.521472392638037,0.525773195876289,0.492957746478873,0.520710059171598,0.487179487179487,0.486238532110092,0.423728813559322,0.468253968253968,0.480769230769231,0.479452054794521
"Corri Wilson",0.593155893536122,0.521472392638037,0.54639175257732,0.492957746478873,0.538461538461538,0.512820512820513,0.486238532110092,0.423728813559322,0.404761904761905,0.451923076923077,0.479452054794521
"Pat Glass",0.574144486692015,0.889570552147239,0.690721649484536,0.619718309859155,0.751479289940828,0.717948717948718,0.55045871559633,0.406779661016949,0.150793650793651,0.451923076923077,0.470319634703196
"Richard Arkless",0.600760456273764,0.521472392638037,0.525773195876289,0.47887323943662,0.532544378698225,0.487179487179487,0.458715596330275,0.423728813559322,0.412698412698413,0.461538461538462,0.497716894977169
"John Mc Nally",0.604562737642586,0.515337423312883,0.54639175257732,0.47887323943662,0.514792899408284,0.487179487179487,0.440366972477064,0.423728813559322,0.404761904761905,0.480769230769231,0.484018264840183
"Nick Clegg",0.608365019011407,0.521472392638037,0.536082474226804,0.507042253521127,0.568047337278107,0.487179487179487,0.513761467889908,0.423728813559322,0.428571428571429,0.480769230769231,0.488584474885845
"Karen Lumley",0.532319391634981,0.153374233128834,0.43298969072165,0.352112676056338,0.218934911242604,0.307692307692308,0.477064220183486,0.542372881355932,0.857142857142857,0.538461538461538,0.54337899543379
"Douglas Carswell",0.479087452471483,0.50920245398773,0.525773195876289,0.492957746478873,0.497041420118343,0.461538461538462,0.504587155963303,0.423728813559322,0.46031746031746,0.5,0.511415525114155
"Tristram Hunt",0.539923954372624,0.858895705521472,0.680412371134021,0.704225352112676,0.72189349112426,0.615384615384615,0.651376146788991,0.406779661016949,0.19047619047619,0.461538461538462,0.474885844748858
"Jamie Reed",0.539923954372624,0.521472392638037,0.54639175257732,0.492957746478873,0.532544378698225,0.487179487179487,0.467889908256881,0.423728813559322,0.428571428571429,0.490384615384615,0.484018264840183
"Poulter",0.539923954372624,0.515337423312883,0.525773195876289,0.492957746478873,0.455621301775148,0.538461538461538,0.541284403669725,0.474576271186441,0.571428571428571,0.5,0.525114155251142
"Stephen Phillips",0.593155893536122,0.134969325153374,0.360824742268041,0.338028169014085,0.236686390532544,0.487179487179487,0.385321100917431,0.474576271186441,0.928571428571429,0.538461538461538,0.529680365296804
"David Cameron",0.536121673003802,0.411042944785276,0.525773195876289,0.52112676056338,0.449704142011834,0.487179487179487,0.458715596330275,0.406779661016949,0.492063492063492,0.519230769230769,0.525114155251142
"Matthew Hancock",0.585551330798479,0.171779141104294,0.391752577319588,0.253521126760563,0.307692307692308,0.461538461538462,0.412844036697248,0.525423728813559,0.857142857142857,0.548076923076923,0.538812785388128
"Jo Cox",0.539923954372624,0.515337423312883,0.577319587628866,0.492957746478873,0.538461538461538,0.512820512820513,0.486238532110092,0.423728813559322,0.46031746031746,0.480769230769231,0.488584474885845
"Gerald Kaufman",0.585551330798479,0.705521472392638,0.649484536082474,0.47887323943662,0.650887573964497,0.461538461538462,0.587155963302752,0.457627118644068,0.23015873015873,0.490384615384615,0.461187214611872
"Sadiq Khan",0.593155893536122,0.815950920245399,0.525773195876289,0.464788732394366,0.621301775147929,0.358974358974359,0.669724770642202,0.593220338983051,0.222222222222222,0.538461538461538,0.447488584474886
"Huw Irranca-Davies",0.539923954372624,0.515337423312883,0.525773195876289,0.492957746478873,0.502958579881657,0.512820512820513,0.495412844036697,0.423728813559322,0.46031746031746,0.490384615384615,0.502283105022831
"John Thurso",0.5893536121673,0.300613496932515,0.587628865979381,0.535211267605634,0.390532544378698,0.435897435897436,0.36697247706422,0.508474576271186,0.674603174603175,0.461538461538462,0.470319634703196
"John Lancaster",0.577946768060836,0.098159509202454,0.443298969072165,0.450704225352113,0.372781065088757,0.615384615384615,0.26605504587156,0.440677966101695,0.722222222222222,0.548076923076923,0.520547945205479
"Alexander Beresford",0.520912547528517,0.208588957055215,0.597938144329897,0.549295774647887,0.325443786982249,0.461538461538462,0.229357798165138,0.406779661016949,0.666666666666667,0.548076923076923,0.506849315068493
"David Davies",0.539923954372624,0.177914110429448,0.484536082474227,0.323943661971831,0.42603550295858,0.512820512820513,0.394495412844037,0.254237288135593,0.642857142857143,0.480769230769231,0.511415525114155
"Gregory Barker",0.52851711026616,0.177914110429448,0.505154639175258,0.535211267605634,0.331360946745562,0.512820512820513,0.211009174311927,0.372881355932203,0.634920634920635,0.567307692307692,0.538812785388128
"James Arbuthnot",0.520912547528517,0.171779141104294,0.474226804123711,0.563380281690141,0.313609467455621,0.564102564102564,0.357798165137615,0.372881355932203,0.658730158730159,0.519230769230769,0.511415525114155
"Daniel Byles",0.5893536121673,0.153374233128834,0.402061855670103,0.408450704225352,0.301775147928994,0.461538461538462,0.339449541284404,0.440677966101695,0.785714285714286,0.519230769230769,0.525114155251142
